"Girokonto";"DE1234567890123456789"
""
"Kontostand vom 14.03.2024:";"4.671,15 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
"30.10.34";"30.10.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-40,08";"";"";""
"02.11.34";"02.11.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1542,69";"";"";""
"05.11.34";"05.11.34";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-98,20";"";"";""
"07.12.34";"07.12.34";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2353,36";"";"";""
"10.12.34";"10.12.34";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-18,60";"";"";""
"13.12.34";"13.12.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-77,19";"";"";""
"15.12.34";"15.12.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-127,90";"";"";""
"16.12.34";"16.12.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-195,48";"";"";""
"19.12.34";"19.12.34";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-128,94";"";"";""
"20.12.34";"20.12.34";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-856,72";"";"";""
"23.12.34";"23.12.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-169,21";"";"";""
"25.12.34";"25.12.34";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-135,53";"";"";""
"27.01.35";"27.01.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2572,22";"";"";""
"30.01.35";"30.01.35";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-241,28";"";"";""
"02.02.35";"02.02.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-58,41";"";"";""
"03.02.35";"03.02.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-140,59";"";"";""
"04.02.35";"04.02.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-530,04";"";"";""
"05.02.35";"05.02.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-25,04";"";"";""
"06.02.35";"06.02.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-89,62";"";"";""
"08.02.35";"08.02.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-39,52";"";"";""
"09.02.35";"09.02.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-68,53";"";"";""
"12.03.35";"12.03.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2915,18";"";"";""
"14.03.35";"14.03.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-137,97";"";"";""
"17.03.35";"17.03.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-92,30";"";"";""
"19.03.35";"19.03.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-125,64";"";"";""
"21.03.35";"21.03.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-97,55";"";"";""
"24.03.35";"24.03.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-64,13";"";"";""
"26.03.35";"26.03.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-22,75";"";"";""
"28.03.35";"28.03.35";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-189,21";"";"";""
"30.03.35";"30.03.35";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-139,65";"";"";""
"02.05.35";"02.05.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3824,66";"";"";""
"05.05.35";"05.05.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-116,21";"";"";""
"08.05.35";"08.05.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-17,82";"";"";""
"10.05.35";"10.05.35";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-37,62";"";"";""
"11.05.35";"11.05.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1728,31";"";"";""
"13.05.35";"13.05.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-507,79";"";"";""
"16.05.35";"16.05.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-61,43";"";"";""
"19.05.35";"19.05.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-27,64";"";"";""
"21.05.35";"21.05.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-17,77";"";"";""
"24.06.35";"24.06.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4432,50";"";"";""
"26.06.35";"26.06.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-149,33";"";"";""
"28.06.35";"28.06.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-166,59";"";"";""
"01.07.35";"01.07.35";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-130,50";"";"";""
"03.07.35";"03.07.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1420,01";"";"";""
"06.07.35";"06.07.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-83,77";"";"";""
"09.07.35";"09.07.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-71,21";"";"";""
"10.07.35";"10.07.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-103,30";"";"";""
"13.07.35";"13.07.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-85,80";"";"";""
"14.08.35";"14.08.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2871,47";"";"";""
"15.08.35";"15.08.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-110,70";"";"";""
"17.08.35";"17.08.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-93,13";"";"";""
"19.08.35";"19.08.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-25,77";"";"";""
"22.08.35";"22.08.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1488,23";"";"";""
"23.08.35";"23.08.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-52,65";"";"";""
"24.08.35";"24.08.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-127,20";"";"";""
"27.08.35";"27.08.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1086,78";"";"";""
"28.08.35";"28.08.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,26";"";"";""
"29.09.35";"29.09.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2972,60";"";"";""
"02.10.35";"02.10.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-197,30";"";"";""
"05.10.35";"05.10.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-192,68";"";"";""
"07.10.35";"07.10.35";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-225,57";"";"";""
"09.10.35";"09.10.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-96,73";"";"";""
"12.10.35";"12.10.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-113,18";"";"";""
"13.10.35";"13.10.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-75,71";"";"";""
"15.10.35";"15.10.35";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-67,83";"";"";""
"17.10.35";"17.10.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-141,64";"";"";""
"19.11.35";"19.11.35";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2712,04";"";"";""
"22.11.35";"22.11.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-120,32";"";"";""
"23.11.35";"23.11.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-89,23";"";"";""
"24.11.35";"24.11.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-79,03";"";"";""
"27.11.35";"27.11.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-823,69";"";"";""
"28.11.35";"28.11.35";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-52,56";"";"";""
"29.11.35";"29.11.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-75,67";"";"";""
"30.11.35";"30.11.35";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-379,24";"";"";""
"02.12.35";"02.12.35";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-54,05";"";"";""
"03.01.36";"03.01.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2134,59";"";"";""
"05.01.36";"05.01.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-139,39";"";"";""
"08.01.36";"08.01.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-40,01";"";"";""
"10.01.36";"10.01.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-126,91";"";"";""
"11.01.36";"11.01.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-97,83";"";"";""
"12.01.36";"12.01.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-143,93";"";"";""
"15.01.36";"15.01.36";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-238,21";"";"";""
"17.01.36";"17.01.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-59,86";"";"";""
"18.01.36";"18.01.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-74,80";"";"";""
"20.02.36";"20.02.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2682,70";"";"";""
"22.02.36";"22.02.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-59,28";"";"";""
"25.02.36";"25.02.36";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-18,80";"";"";""
"27.02.36";"27.02.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-178,07";"";"";""
"28.02.36";"28.02.36";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-102,87";"";"";""
"01.03.36";"01.03.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-47,84";"";"";""
"04.03.36";"04.03.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-117,95";"";"";""
"06.03.36";"06.03.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-52,81";"";"";""
"07.03.36";"07.03.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-126,26";"";"";""
"10.04.36";"10.04.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3128,86";"";"";""
"13.04.36";"13.04.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-60,77";"";"";""
"14.04.36";"14.04.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-13,67";"";"";""
"17.04.36";"17.04.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-57,92";"";"";""
"20.04.36";"20.04.36";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-139,57";"";"";""
"21.04.36";"21.04.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-93,93";"";"";""
"23.04.36";"23.04.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-51,67";"";"";""
"24.04.36";"24.04.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-75,60";"";"";""
"25.04.36";"25.04.36";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-36,28";"";"";""
"28.05.36";"28.05.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2056,53";"";"";""
"31.05.36";"31.05.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-163,90";"";"";""
"01.06.36";"01.06.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-46,97";"";"";""
"03.06.36";"03.06.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-141,48";"";"";""
"06.06.36";"06.06.36";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1128,49";"";"";""
"09.06.36";"09.06.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-104,35";"";"";""
"10.06.36";"10.06.36";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-156,47";"";"";""
"13.06.36";"13.06.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-102,42";"";"";""
"16.06.36";"16.06.36";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-270,15";"";"";""
"19.07.36";"19.07.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3336,53";"";"";""
"20.07.36";"20.07.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-141,16";"";"";""
"21.07.36";"21.07.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,71";"";"";""
"22.07.36";"22.07.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-82,42";"";"";""
"25.07.36";"25.07.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-35,89";"";"";""
"28.07.36";"28.07.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-143,36";"";"";""
"31.07.36";"31.07.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-80,01";"";"";""
"03.08.36";"03.08.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-196,09";"";"";""
"05.08.36";"05.08.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-114,52";"";"";""
"07.09.36";"07.09.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2918,48";"";"";""
"08.09.36";"08.09.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-75,23";"";"";""
"09.09.36";"09.09.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-29,18";"";"";""
"12.09.36";"12.09.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-146,64";"";"";""
"15.09.36";"15.09.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-14,01";"";"";""
"18.09.36";"18.09.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-43,65";"";"";""
"21.09.36";"21.09.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-114,33";"";"";""
"24.09.36";"24.09.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-92,27";"";"";""
"27.09.36";"27.09.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-76,02";"";"";""
"29.10.36";"29.10.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2736,24";"";"";""
"01.11.36";"01.11.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-20,41";"";"";""
"04.11.36";"04.11.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-95,45";"";"";""
"07.11.36";"07.11.36";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1397,27";"";"";""
"09.11.36";"09.11.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-123,67";"";"";""
"10.11.36";"10.11.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-140,58";"";"";""
"13.11.36";"13.11.36";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-186,34";"";"";""
"14.11.36";"14.11.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-144,51";"";"";""
"17.11.36";"17.11.36";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1878,18";"";"";""
"19.12.36";"19.12.36";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3064,18";"";"";""
"21.12.36";"21.12.36";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-89,36";"";"";""
"24.12.36";"24.12.36";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-229,72";"";"";""
"26.12.36";"26.12.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-136,91";"";"";""
"29.12.36";"29.12.36";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-96,02";"";"";""
"01.01.37";"01.01.37";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1387,38";"";"";""
"03.01.37";"03.01.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-79,31";"";"";""
"05.01.37";"05.01.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,75";"";"";""
"06.01.37";"06.01.37";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-170,81";"";"";""
"07.02.37";"07.02.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2623,13";"";"";""
"10.02.37";"10.02.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-192,64";"";"";""
"12.02.37";"12.02.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-119,43";"";"";""
"13.02.37";"13.02.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-82,06";"";"";""
"15.02.37";"15.02.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-132,22";"";"";""
"17.02.37";"17.02.37";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-49,73";"";"";""
"20.02.37";"20.02.37";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-189,89";"";"";""
"21.02.37";"21.02.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-192,65";"";"";""
"23.02.37";"23.02.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-13,77";"";"";""
"26.03.37";"26.03.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4952,47";"";"";""
"29.03.37";"29.03.37";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-20,03";"";"";""
"30.03.37";"30.03.37";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-23,63";"";"";""
"31.03.37";"31.03.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-116,03";"";"";""
"02.04.37";"02.04.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-151,11";"";"";""
"03.04.37";"03.04.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-96,41";"";"";""
"04.04.37";"04.04.37";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-282,38";"";"";""
"05.04.37";"05.04.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-52,89";"";"";""
"07.04.37";"07.04.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-103,38";"";"";""
"09.05.37";"09.05.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4241,14";"";"";""
"11.05.37";"11.05.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-126,72";"";"";""
"14.05.37";"14.05.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-81,47";"";"";""
"17.05.37";"17.05.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-56,41";"";"";""
"19.05.37";"19.05.37";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1323,98";"";"";""
"21.05.37";"21.05.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-107,43";"";"";""
"24.05.37";"24.05.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-80,94";"";"";""
"25.05.37";"25.05.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-41,25";"";"";""
"28.05.37";"28.05.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-34,61";"";"";""
"30.06.37";"30.06.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2336,24";"";"";""
"03.07.37";"03.07.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-104,46";"";"";""
"06.07.37";"06.07.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-39,29";"";"";""
"09.07.37";"09.07.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-162,62";"";"";""
"10.07.37";"10.07.37";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-22,91";"";"";""
"11.07.37";"11.07.37";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-747,27";"";"";""
"14.07.37";"14.07.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-167,69";"";"";""
"15.07.37";"15.07.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-54,60";"";"";""
"16.07.37";"16.07.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-181,63";"";"";""
"17.08.37";"17.08.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3766,70";"";"";""
"20.08.37";"20.08.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-124,61";"";"";""
"23.08.37";"23.08.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-101,98";"";"";""
"25.08.37";"25.08.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-47,27";"";"";""
